Date,Exercise,Category,Weight (kgs),Reps,Distance,Distance Unit,Time,Comment
2018-05-03,Barbell Curl,Biceps,10.0,10,,,,""
2018-05-03,Barbell Curl,Biceps,10.0,10,,,,""
2018-05-04,Incline Barbell Bench Press,Chest,60.0,5,,,,""
2018-05-04,Incline Barbell Bench Press,Chest,60.0,5,,,,""
2018-05-04,Incline Barbell Bench Press,Chest,60.0,5,,,,""
2018-05-04,Incline Barbell Bench Press,Chest,50.0,6,,,,""
2018-05-04,Incline Barbell Bench Press,Chest,50.0,6,,,,""
2018-05-04,Barbell Row,Back,92.5,5,,,,"Awful"
2018-05-04,Barbell Row,Back,92.5,5,,,,"Not full rom"
2018-05-04,Barbell Row,Back,92.5,4,,,,""
2018-05-04,Barbell Row,Back,80.0,5,,,,""
2018-05-04,Barbell Row,Back,80.0,5,,,,""
2018-05-04,Seated Barbell Press,Shoulders,40.0,7,,,,""
2018-05-04,Seated Barbell Press,Shoulders,40.0,7,,,,""
2018-05-04,Seated Barbell Press,Shoulders,40.0,7,,,,""
2018-05-04,Seated Barbell Press,Shoulders,40.0,8,,,,""
2018-05-04,Precor Lat Pulldown,Back,50.0,10,,,,""
2018-05-04,Precor Lat Pulldown,Back,50.0,12,,,,""
2018-05-04,Precor Lat Pulldown,Back,50.0,12,,,,""
2018-05-04,Landmine Press,Chest,20.0,15,,,,""
2018-05-04,Landmine Press,Chest,20.0,15,,,,""
2018-05-04,Landmine Press,Chest,20.0,15,,,,""
2018-05-04,Cable Overhead Triceps Extension,Triceps,0.0,0,,,,""
2018-05-04,Cable Face Pull,Shoulders,25.0,10,,,,""
2018-05-04,Dumbbell Preacher Curl,Biceps,8.0,12,,,,""
2018-05-04,V-Bar Push Down,Triceps,21.6,12,,,,""
2018-05-04,Dumbbell Preacher Curl,Biceps,8.0,12,,,,""
2018-05-04,Dumbbell Preacher Curl,Biceps,8.0,12,,,,""
2018-05-04,Dumbbell Preacher Curl,Biceps,8.0,12,,,,""
2018-05-04,V-Bar Push Down,Triceps,21.6,12,,,,""
2018-05-04,V-Bar Push Down,Triceps,21.6,12,,,,""
2018-05-04,V-Bar Push Down,Triceps,21.6,12,,,,""
2018-05-05,Cable Crunch,Abs,35.2,10,,,,""
2018-05-05,Hanging Knee Raise,Abs,0.0,12,,,,""
2018-05-05,Ab-Wheel Rollout,Abs,0.0,8,,,,""
2018-05-05,Cable Crunch,Abs,35.2,10,,,,""
2018-05-05,Cable Crunch,Abs,35.2,10,,,,""
2018-05-05,Cable Crunch,Abs,35.2,12,,,,""
2018-05-05,Cable Crunch,Abs,35.2,12,,,,""
2018-05-05,Decline Crunch,Abs,0.0,10,,,,""
2018-05-05,Abdominal Crunch Machine,Abs,36.0,10,,,,""
2018-05-05,Hanging Knee Raise,Abs,0.0,12,,,,""
2018-05-05,Hanging Knee Raise,Abs,0.0,12,,,,""
2018-05-05,Hanging Knee Raise,Abs,0.0,12,,,,""
2018-05-05,Hanging Knee Raise,Abs,0.0,12,,,,""
2018-05-05,Ab-Wheel Rollout,Abs,0.0,10,,,,""
2018-05-05,Ab-Wheel Rollout,Abs,0.0,10,,,,""
2018-05-05,Ab-Wheel Rollout,Abs,0.0,10,,,,""
2018-05-05,Decline Crunch,Abs,10.0,12,,,,""
2018-05-05,Decline Crunch,Abs,10.0,12,,,,""
2018-05-07,Flat Barbell Bench Press,Chest,72.5,5,,,,""
2018-05-07,Flat Barbell Bench Press,Chest,72.5,3,,,,""
2018-05-07,Flat Barbell Bench Press,Chest,72.5,3,,,,""
2018-05-07,Flat Barbell Bench Press,Chest,72.5,3,,,,""
2018-05-07,Flat Barbell Bench Press,Chest,72.5,3,,,,""
2018-05-07,Flat Dumbbell Bench Press,Chest,26.0,6,,,,"Failed 7"
2018-05-07,Flat Dumbbell Bench Press,Chest,26.0,8,,,,""
2018-05-07,Flat Dumbbell Bench Press,Chest,26.0,9,,,,""
2018-05-07,Flat Dumbbell Bench Press,Chest,26.0,7,,,,""
2018-05-07,Seated Dumbbell Press,Shoulders,18.0,8,,,,""
2018-05-07,Seated Dumbbell Press,Shoulders,18.0,8,,,,""
2018-05-07,Seated Dumbbell Press,Shoulders,18.0,8,,,,""
2018-05-07,Seated Dumbbell Press,Shoulders,18.0,9,,,,""
2018-05-07,V-Bar Push Down,Triceps,23.8,12,,,,""
2018-05-07,V-Bar Push Down,Triceps,23.8,12,,,,""
2018-05-07,V-Bar Push Down,Triceps,23.8,12,,,,""
2018-05-07,V-Bar Push Down,Triceps,23.8,12,,,,""
2018-05-07,Lateral Cable Raise,Shoulders,3.4,12,,,,""
2018-05-07,Lateral Cable Raise,Shoulders,3.4,12,,,,""
2018-05-07,Lateral Cable Raise,Shoulders,3.4,12,,,,""
2018-05-07,Lateral Cable Raise,Shoulders,3.4,12,,,,""
2018-05-07,Seated Machine Fly,Chest,52.0,10,,,,""
2018-05-07,Rear Delt Machine Fly,Shoulders,52.0,9,,,,""
2018-05-07,Rope Push Down,Triceps,12.5,12,,,,""
2018-05-07,Seated Machine Fly,Chest,52.0,10,,,,""
2018-05-07,Seated Machine Fly,Chest,52.0,10,,,,""
2018-05-07,Seated Machine Fly,Chest,52.0,10,,,,""
2018-05-07,Rear Delt Machine Fly,Shoulders,52.0,9,,,,""
2018-05-07,Rear Delt Machine Fly,Shoulders,52.0,9,,,,""
2018-05-07,Rear Delt Machine Fly,Shoulders,52.0,9,,,,""
2018-05-07,Rope Push Down,Triceps,12.5,12,,,,""
2018-05-07,Rope Push Down,Triceps,12.5,12,,,,""
2018-05-07,Rope Push Down,Triceps,12.5,12,,,,""
2018-05-08,Low Bar Squat,Legs,130.0,5,,,,"Last one grinder"
2018-05-08,Low Bar Squat,Legs,120.0,5,,,,""
2018-05-08,Low Bar Squat,Legs,120.0,5,,,,""
2018-05-08,Low Bar Squat,Legs,120.0,5,,,,""
2018-05-08,Low Bar Squat,Legs,120.0,5,,,,""
2018-05-08,Wide Grip Lat Pulldown,Back,45.0,12,,,,""
2018-05-08,Romanian Deadlift,Legs,60.0,5,,,,""
2018-05-08,Dumbbell Row,Back,30.0,8,,,,""
2018-05-08,Machine Row,Back,41.0,12,,,,""
2018-05-08,Hammer Cable Curl,Biceps,14.7,12,,,,""
2018-05-08,Dumbbell Curl,Biceps,0.0,0,,,,""
2018-05-08,Wide Grip Lat Pulldown,Back,45.0,12,,,,""
2018-05-08,Wide Grip Lat Pulldown,Back,45.0,12,,,,""
2018-05-08,Wide Grip Lat Pulldown,Back,45.0,12,,,,""
2018-05-08,Romanian Deadlift,Legs,80.0,5,,,,""
2018-05-08,Romanian Deadlift,Legs,110.0,5,,,,""
2018-05-08,Dumbbell Row,Back,32.0,10,,,,""
2018-05-08,Dumbbell Row,Back,32.0,10,,,,""
2018-05-08,Dumbbell Row,Back,32.0,8,,,,""
2018-05-08,Hammer Cable Curl,Biceps,17.0,12,,,,""
2018-05-08,Hammer Cable Curl,Biceps,19.3,12,,,,""
2018-05-08,Hammer Cable Curl,Biceps,21.6,12,,,,""
2018-05-08,Machine Row,Back,41.0,12,,,,""
2018-05-08,Machine Row,Back,41.0,12,,,,""
2018-05-09,Pause Bench,Chest,62.5,5,,,,""
2018-05-09,Overhead Press,Shoulders,0.0,0,,,,""
2018-05-09,Incline Dumbbell Bench Press,Chest,0.0,0,,,,""
2018-05-09,Parallel Bar Triceps Dip,Triceps,0.0,0,,,,""
2018-05-09,EZ-Bar Skullcrusher,Triceps,0.0,0,,,,""
2018-05-09,Rear Delt Cable Fly,Shoulders,0.0,0,,,,""
2018-05-09,Front Dumbbell Raise,Shoulders,0.0,0,,,,""
2018-05-09,High Cable Fly,Chest,0.0,0,,,,""
2018-05-09,Pause Bench,Chest,62.5,5,,,,""
2018-05-09,Pause Bench,Chest,62.5,5,,,,""
2018-05-09,Pause Bench,Chest,62.5,5,,,,""
2018-05-09,Pause Bench,Chest,62.5,5,,,,""
2018-05-10,Sumo Deadlift,Legs,200.0,1,,,,""
2018-05-10,Sumo Deadlift,Legs,180.0,3,,,,""
2018-05-10,Sumo Deadlift,Legs,180.0,3,,,,""
2018-05-10,Sumo Deadlift,Legs,180.0,3,,,,""
2018-05-10,Neutral Grip Lat Pulldown,Back,52.0,12,,,,""
2018-05-10,Neutral Grip Lat Pulldown,Back,52.0,12,,,,""
2018-05-10,Neutral Grip Lat Pulldown,Back,52.0,12,,,,""
2018-05-10,Leg Press,Legs,100.0,12,,,,""
2018-05-10,Leg Press,Legs,113.0,10,,,,""
2018-05-10,Leg Press,Legs,127.0,10,,,,""
2018-05-10,Leg Press,Legs,127.0,10,,,,""
2018-05-10,Machine Row,Back,45.0,12,,,,""
2018-05-10,Machine Row,Back,45.0,12,,,,""
2018-05-10,Machine Row,Back,45.0,12,,,,""
2018-05-11,Incline Barbell Bench Press,Chest,60.0,5,,,,""
2018-05-11,Incline Barbell Bench Press,Chest,62.5,5,,,,""
2018-05-11,Incline Barbell Bench Press,Chest,62.5,5,,,,""
2018-05-11,Incline Barbell Bench Press,Chest,50.0,8,,,,""
2018-05-11,Incline Barbell Bench Press,Chest,50.0,8,,,,""
2018-05-11,Seated Barbell Press,Shoulders,40.0,7,,,,""
2018-05-11,Seated Barbell Press,Shoulders,40.0,8,,,,""
2018-05-11,Seated Barbell Press,Shoulders,40.0,7,,,,""
2018-05-11,Barbell Row,Back,80.0,5,,,,""
2018-05-11,Barbell Row,Back,80.0,6,,,,""
2018-05-11,Barbell Row,Back,80.0,6,,,,""
2018-05-11,Barbell Row,Back,80.0,6,,,,""
2018-05-11,Precor Lat Pulldown,Back,45.0,12,,,,""
2018-05-11,Precor Lat Pulldown,Back,45.0,12,,,,""
2018-05-11,Precor Lat Pulldown,Back,45.0,12,,,,""
2018-05-11,Precor Lat Pulldown,Back,45.0,12,,,,""
2018-05-11,Face Pull On Lat Pulldown,Shoulders,18.0,12,,,,""
2018-05-11,Face Pull On Lat Pulldown,Shoulders,18.0,12,,,,""
2018-05-11,Face Pull On Lat Pulldown,Shoulders,18.0,12,,,,""
2018-05-11,Face Pull On Lat Pulldown,Shoulders,18.0,12,,,,""
2018-05-11,Dumbbell Preacher Curl,Biceps,0.0,0,,,,""
2018-05-11,Landmine Press,Chest,0.0,0,,,,""
2018-05-11,Cable Overhead Triceps Extension,Triceps,0.0,0,,,,""
2018-05-11,V-Bar Push Down,Triceps,0.0,0,,,,""
2018-05-12,Cable Crunch,Abs,35.2,12,,,,""
2018-05-12,Cable Crunch,Abs,35.2,12,,,,""
2018-05-12,Cable Crunch,Abs,35.2,12,,,,""
2018-05-12,Cable Crunch,Abs,35.2,12,,,,""
2018-05-12,Cable Crunch,Abs,35.2,12,,,,""
2018-05-12,Calf,Legs,79.0,12,,,,""
2018-05-12,Calf,Legs,79.0,12,,,,""
2018-05-12,Calf,Legs,79.0,12,,,,""
2018-05-12,Hanging Knee Raise,Abs,0.0,12,,,,""
2018-05-12,Ab-Wheel Rollout,Abs,0.0,10,,,,""
2018-05-12,Forearm Curl,Forearms,0.0,0,,,,""
2018-05-12,Smith Calf Raise,Legs,0.0,0,,,,""
2018-05-12,Hanging Knee Raise,Abs,0.0,12,,,,""
2018-05-12,Hanging Knee Raise,Abs,0.0,12,,,,""
2018-05-12,Hanging Knee Raise,Abs,0.0,12,,,,""
2018-05-12,Ab-Wheel Rollout,Abs,0.0,10,,,,""
2018-05-12,Ab-Wheel Rollout,Abs,0.0,10,,,,""
2018-05-14,Flat Barbell Bench Press,Chest,75.0,4,,,,"Didn't attempt 5"
2018-05-14,Flat Barbell Bench Press,Chest,80.0,2,,,,""
2018-05-14,Flat Barbell Bench Press,Chest,80.0,2,,,,""
2018-05-14,Flat Barbell Bench Press,Chest,80.0,2,,,,""
2018-05-14,Flat Barbell Bench Press,Chest,80.0,2,,,,""
2018-05-14,Flat Dumbbell Bench Press,Chest,24.0,8,,,,""
2018-05-14,Flat Dumbbell Bench Press,Chest,26.0,10,,,,""
2018-05-14,Flat Dumbbell Bench Press,Chest,26.0,8,,,,""
2018-05-14,Flat Dumbbell Bench Press,Chest,26.0,8,,,,""
2018-05-14,Hammer Strength Shoulder Press,Shoulders,10.0,12,,,,""
2018-05-14,Hammer Strength Shoulder Press,Shoulders,10.0,15,,,,""
2018-05-14,Hammer Strength Shoulder Press,Shoulders,15.0,10,,,,""
2018-05-14,Hammer Strength Shoulder Press,Shoulders,15.0,10,,,,""
2018-05-14,V-Bar Push Down,Triceps,23.8,12,,,,""
2018-05-14,V-Bar Push Down,Triceps,23.8,15,,,,""
2018-05-14,V-Bar Push Down,Triceps,23.8,14,,,,""
2018-05-14,V-Bar Push Down,Triceps,23.8,12,,,,""
2018-05-14,Rear Delt Machine Fly,Shoulders,45.0,12,,,,""
2018-05-14,Seated Machine Fly,Chest,45.0,12,,,,""
2018-05-14,Rope Push Down,Triceps,10.2,12,,,,""
2018-05-14,Rear Delt Machine Fly,Shoulders,45.0,12,,,,""
2018-05-14,Rear Delt Machine Fly,Shoulders,45.0,12,,,,""
2018-05-14,Seated Machine Fly,Chest,45.0,12,,,,""
2018-05-14,Seated Machine Fly,Chest,45.0,12,,,,""
2018-05-14,Seated Machine Fly,Chest,45.0,12,,,,""
2018-05-14,Rope Push Down,Triceps,10.2,12,,,,""
2018-05-14,Rope Push Down,Triceps,10.2,12,,,,""
2018-05-14,Rope Push Down,Triceps,10.2,12,,,,""
2018-05-15,Barbell Squat,Legs,140.0,2,,,,"No knee sleeves, smell too bad"
2018-05-15,Barbell Squat,Legs,140.0,2,,,,""
2018-05-15,Barbell Squat,Legs,140.0,2,,,,"Coming too far forward"
2018-05-15,Barbell Squat,Legs,130.0,2,,,,""
2018-05-15,Barbell Squat,Legs,130.0,2,,,,""
2018-05-15,Sumo Deadlift,Legs,70.0,6,,,,"Heeled shoes, cba changing"
2018-05-15,Sumo Deadlift,Legs,120.0,5,,,,""
2018-05-15,Sumo Deadlift,Legs,140.0,3,,,,""
2018-05-15,Sumo Deadlift,Legs,170.0,1,,,,""
2018-05-15,Sumo Deadlift,Legs,200.0,1,,,,""
2018-05-15,Wide Grip Lat Pulldown,Back,40.0,12,,,,""
2018-05-15,Wide Grip Lat Pulldown,Back,45.0,12,,,,""
2018-05-15,Wide Grip Lat Pulldown,Back,50.0,12,,,,""
2018-05-15,Wide Grip Lat Pulldown,Back,45.0,12,,,,""
2018-05-15,Wide Grip Lat Pulldown,Back,40.0,12,,,,""
2018-05-15,Hammer Cable Curl,Biceps,15.0,15,,,,""
2018-05-15,Hammer Cable Curl,Biceps,17.5,12,,,,""
2018-05-15,Hammer Cable Curl,Biceps,17.5,11,,,,""
2018-05-15,Hammer Cable Curl,Biceps,17.5,11,,,,""
2018-05-15,Seated Cable Row,Back,45.0,11,,,,""
2018-05-15,Seated Cable Row,Back,50.0,12,,,,""
2018-05-15,Seated Cable Row,Back,60.0,8,,,,""
2018-05-15,Seated Cable Row,Back,55.0,10,,,,""
2018-05-16,Pause Bench,Chest,62.5,5,,,,""
2018-05-16,Overhead Press,Shoulders,40.0,3,,,,""
2018-05-16,Incline Dumbbell Bench Press,Chest,22.0,12,,,,""
2018-05-16,High Cable Fly,Chest,0.0,0,,,,""
2018-05-16,Pause Bench,Chest,62.5,4,,,,""
2018-05-16,Pause Bench,Chest,62.5,4,,,,""
2018-05-16,Pause Bench,Chest,62.5,4,,,,""
2018-05-16,Pause Bench,Chest,62.5,4,,,,""
2018-05-16,Overhead Press,Shoulders,40.0,4,,,,""
2018-05-16,Overhead Press,Shoulders,40.0,4,,,,""
2018-05-16,Incline Dumbbell Bench Press,Chest,22.0,12,,,,""
2018-05-16,Incline Dumbbell Bench Press,Chest,22.0,12,,,,""
2018-05-16,Overhead Press,Shoulders,40.0,4,,,,""
2018-05-21,Barbell Squat,Legs,70.0,4,,,,""
2018-05-21,Barbell Squat,Legs,100.0,3,,,,""
2018-05-21,Barbell Squat,Legs,120.0,1,,,,""
2018-05-21,Barbell Squat,Legs,130.0,1,,,,""
2018-05-21,Barbell Squat,Legs,140.0,1,,,,""
2018-05-21,Barbell Squat,Legs,120.0,2,,,,""
2018-05-21,Lat Pulldown,Back,40.0,8,,,,""
2018-05-21,Flat Barbell Bench Press,Chest,40.0,4,,,,""
2018-05-21,Lat Pulldown,Back,40.0,8,,,,""
2018-05-21,Lat Pulldown,Back,40.0,8,,,,""
2018-05-21,Flat Barbell Bench Press,Chest,50.0,3,,,,""
2018-05-21,Flat Barbell Bench Press,Chest,60.0,2,,,,""
2018-05-21,Flat Barbell Bench Press,Chest,70.0,2,,,,""
2018-05-21,Flat Barbell Bench Press,Chest,75.0,1,,,,""
2018-05-21,Flat Barbell Bench Press,Chest,65.0,3,,,,""
2018-05-30,Sumo Deadlift,Legs,60.0,5,,,,""
2018-05-30,Sumo Deadlift,Legs,100.0,3,,,,""
2018-05-30,Sumo Deadlift,Legs,120.0,2,,,,""
2018-05-30,Sumo Deadlift,Legs,150.0,1,,,,""
2018-05-30,Sumo Deadlift,Legs,170.0,1,,,,""
2018-05-30,Sumo Deadlift,Legs,185.0,1,,,,""
2018-05-30,Sumo Deadlift,Legs,200.0,1,,,,""
2018-05-30,Sumo Deadlift,Legs,150.0,3,,,,""
2018-05-30,Barbell Squat,Legs,60.0,3,,,,""
2018-05-30,Barbell Squat,Legs,100.0,2,,,,""
2018-05-30,Barbell Squat,Legs,120.0,1,,,,""
2018-05-30,Barbell Squat,Legs,130.0,1,,,,""
2018-05-30,Barbell Squat,Legs,140.0,1,,,,""
2018-05-30,Flat Barbell Bench Press,Chest,40.0,2,,,,""
2018-05-30,Flat Barbell Bench Press,Chest,50.0,2,,,,""
2018-05-30,Flat Barbell Bench Press,Chest,60.0,2,,,,""
2018-05-30,Flat Barbell Bench Press,Chest,70.0,1,,,,""
2018-05-30,Flat Barbell Bench Press,Chest,75.0,1,,,,""
2018-05-30,Flat Barbell Bench Press,Chest,80.0,1,,,,""
2018-05-30,Flat Barbell Bench Press,Chest,60.0,3,,,,""
2018-05-30,Flat Barbell Bench Press,Chest,60.0,3,,,,""
2018-05-30,Wide Grip Lat Pulldown,Back,40.0,10,,,,""
2018-05-30,Wide Grip Lat Pulldown,Back,40.0,10,,,,""
2018-05-30,Wide Grip Lat Pulldown,Back,40.0,10,,,,""
2018-05-30,Overhead Press,Shoulders,0.0,0,,,,""
2018-06-15,Flat Barbell Bench Press,Chest,70.0,4,,,,""
2018-06-15,Flat Barbell Bench Press,Chest,65.0,5,,,,""
2018-06-15,Flat Barbell Bench Press,Chest,65.0,4,,,,""
2018-06-15,Flat Barbell Bench Press,Chest,60.0,4,,,,"Failed 5"
2018-06-15,Flat Dumbbell Bench Press,Chest,20.0,10,,,,""
2018-06-15,Flat Dumbbell Bench Press,Chest,20.0,10,,,,""
2018-06-15,Flat Dumbbell Bench Press,Chest,20.0,10,,,,""
2018-06-15,Seated Dumbbell Press,Shoulders,10.0,10,,,,""
2018-06-15,Seated Dumbbell Press,Shoulders,10.0,12,,,,""
2018-06-15,Seated Dumbbell Press,Shoulders,12.0,12,,,,""
2018-06-15,Seated Dumbbell Press,Shoulders,12.0,12,,,,""
2018-06-15,V-Bar Push Down,Triceps,12.5,18,,,,""
2018-06-15,Lateral Cable Raise,Shoulders,1.1,12,,,,""
2018-06-15,Rear Delt Machine Fly,Shoulders,0.0,0,,,,""
2018-06-15,Seated Machine Fly,Chest,0.0,0,,,,""
2018-06-15,Rope Push Down,Triceps,0.0,0,,,,""
2018-06-15,V-Bar Push Down,Triceps,14.7,18,,,,""
2018-06-15,V-Bar Push Down,Triceps,14.7,18,,,,""
2018-06-15,V-Bar Push Down,Triceps,14.7,18,,,,""
2018-06-16,Barbell Squat,Legs,112.5,6,,,,""
2018-06-16,Barbell Squat,Legs,112.5,4,,,,""
2018-06-16,Barbell Squat,Legs,100.0,6,,,,""
2018-06-16,Barbell Squat,Legs,100.0,6,,,,""
2018-06-16,Barbell Squat,Legs,100.0,6,,,,"Feel sick"
2018-06-16,Wide Grip Lat Pulldown,Back,39.0,15,,,,""
2018-06-16,Wide Grip Lat Pulldown,Back,39.0,15,,,,""
2018-06-16,Wide Grip Lat Pulldown,Back,39.0,15,,,,""
2018-06-16,Wide Grip Lat Pulldown,Back,39.0,15,,,,""
2018-06-16,Dumbbell Row,Back,20.0,8,,,,""
2018-06-16,Dumbbell Row,Back,20.0,12,,,,""
2018-06-16,Dumbbell Row,Back,20.0,12,,,,""
2018-06-16,Dumbbell Row,Back,20.0,12,,,,""
2018-06-16,Machine Row,Back,41.0,8,,,,""
2018-06-16,Machine Row,Back,41.0,12,,,,""
2018-06-16,Machine Row,Back,41.0,15,,,,""
2018-06-16,Machine Row,Back,41.0,15,,,,""
2018-06-16,Deadlift,Back,100.0,5,,,,""
2018-06-16,Deadlift,Back,100.0,5,,,,""
2018-06-16,Deadlift,Back,100.0,5,,,,""
2018-06-16,Hammer Cable Curl,Biceps,7.5,18,,,,""
2018-06-16,Dumbbell Curl,Biceps,10.0,10,,,,""
2018-06-16,Hammer Cable Curl,Biceps,10.2,18,,,,""
2018-06-16,Hammer Cable Curl,Biceps,12.5,18,,,,""
2018-06-16,Hammer Cable Curl,Biceps,12.5,18,,,,""
2018-06-16,Dumbbell Curl,Biceps,10.0,12,,,,""
2018-06-16,Dumbbell Curl,Biceps,12.0,8,,,,""
2018-06-16,Dumbbell Curl,Biceps,12.0,8,,,,""
2018-06-17,Pause Bench,Chest,40.0,10,,,,""
2018-06-17,Pause Bench,Chest,40.0,10,,,,""
2018-06-17,Pause Bench,Chest,40.0,10,,,,""
2018-06-17,Pause Bench,Chest,40.0,15,,,,""
2018-06-17,Incline Dumbbell Bench Press,Chest,18.0,12,,,,""
2018-06-17,Incline Dumbbell Bench Press,Chest,18.0,12,,,,""
2018-06-17,Incline Dumbbell Bench Press,Chest,18.0,12,,,,""
2018-06-17,Parallel Bar Triceps Dip,Triceps,0.0,1,,,,"Shoulders hurt"
2018-06-17,Smith Machine Overhead Press,Shoulders,5.0,10,,,,""
2018-06-17,Smith Machine Overhead Press,Shoulders,5.0,15,,,,""
2018-06-17,Smith Machine Overhead Press,Shoulders,10.0,8,,,,""
2018-06-17,Smith Machine Overhead Press,Shoulders,10.0,8,,,,""
2018-06-17,Decline EZ Bar Skullcrusher,Triceps,5.0,15,,,,""
2018-06-17,Decline EZ Bar Skullcrusher,Triceps,5.0,15,,,,""
2018-06-17,DB Lateral to Front Raise,Shoulders,4.0,18,,,,""
2018-06-17,Smith Machine Overhead Press,Shoulders,10.0,8,,,,""
2018-06-17,Decline EZ Bar Skullcrusher,Triceps,5.0,15,,,,""
2018-06-17,DB Lateral to Front Raise,Shoulders,4.0,18,,,,""
2018-06-17,DB Lateral to Front Raise,Shoulders,4.0,18,,,,""
2018-06-17,Incline Cable Fly,Chest,3.4,12,,,,""
2018-06-17,Incline Cable Fly,Chest,3.4,12,,,,""
2018-06-17,Incline Cable Fly,Chest,3.4,12,,,,"Single"
2018-06-18,Sumo Deadlift,Legs,160.0,5,,,,"Hard :("
2018-06-18,Sumo Deadlift,Legs,160.0,5,,,,""
2018-06-18,Sumo Deadlift,Legs,160.0,5,,,,""
2018-06-18,Pin Squats,Legs,70.0,5,,,,"Pin on 2 dot"
2018-06-18,Pin Squats,Legs,90.0,5,,,,""
2018-06-18,Pin Squats,Legs,90.0,6,,,,"Too hard"
2018-06-18,Pin Squats,Legs,90.0,7,,,,"Higher pins"
2018-06-18,Pin Squats,Legs,90.0,7,,,,""
2018-06-18,Neutral Grip Lat Pulldown,Back,40.0,12,,,,""
2018-06-18,Neutral Grip Lat Pulldown,Back,45.0,12,,,,""
2018-06-18,Neutral Grip Lat Pulldown,Back,50.0,8,,,,""
2018-06-18,Neutral Grip Lat Pulldown,Back,45.0,10,,,,""
2018-06-18,Leg Extension Machine,Legs,20.0,15,,,,""
2018-06-18,Leg Extension Machine,Legs,20.0,15,,,,""
2018-06-18,Leg Extension Machine,Legs,20.0,15,,,,""
2018-06-18,Seated Leg Curl Machine,Legs,25.0,12,,,,""
2018-06-18,Low Row Machine,Back,60.0,15,,,,""
2018-06-18,EZ-Bar Curl,Biceps,5.0,15,,,,""
2018-06-18,Calf,Legs,0.0,0,,,,""
2018-06-18,Seated Leg Curl Machine,Legs,30.0,15,,,,""
2018-06-18,Seated Leg Curl Machine,Legs,30.0,15,,,,""
2018-06-18,Low Row Machine,Back,65.0,15,,,,""
2018-06-18,Low Row Machine,Back,65.0,15,,,,""
2018-06-18,EZ-Bar Curl,Biceps,5.0,15,,,,""
2018-06-18,EZ-Bar Curl,Biceps,5.0,15,,,,""
2018-06-19,Incline Barbell Bench Press,Chest,50.0,8,,,,""
2018-06-19,Barbell Row,Back,0.0,0,,,,""
2018-06-19,Seated Barbell Press,Shoulders,0.0,0,,,,""
2018-06-19,Precor Lat Pulldown,Back,0.0,0,,,,""
2018-06-19,Landmine Press,Chest,0.0,0,,,,""
2018-06-19,Face Pull On Lat Pulldown,Shoulders,0.0,0,,,,""
2018-06-19,V-Bar Push Down,Triceps,0.0,0,,,,""
2018-06-19,Cable Curl,Biceps,10.0,14,,,,""
2018-06-19,Cable Overhead Triceps Extension,Triceps,0.0,0,,,,""
2018-06-19,Incline Barbell Bench Press,Chest,50.0,8,,,,""
2018-06-19,Incline Barbell Bench Press,Chest,50.0,8,,,,""
2018-06-19,Incline Barbell Bench Press,Chest,50.0,8,,,,""
2018-06-20,Cable Crunch,Abs,25.0,15,,,,""
2018-06-20,Cable Crunch,Abs,30.0,15,,,,""
2018-06-20,Cable Crunch,Abs,30.0,15,,,,""
2018-06-20,Cable Crunch,Abs,30.0,15,,,,""
2018-06-20,Cable Crunch,Abs,30.0,15,,,,""
2018-06-20,Reverse EZ Bar Curl,Biceps,5.0,12,,,,""
2018-06-20,Reverse EZ Bar Curl,Biceps,5.0,12,,,,""
2018-06-20,Reverse EZ Bar Curl,Biceps,5.0,12,,,,""
2018-06-20,Reverse EZ Bar Curl,Biceps,5.0,12,,,,""
2018-06-20,Reverse EZ Bar Curl,Biceps,5.0,12,,,,""
2018-06-20,Calf,Legs,25.0,15,,,,""
2018-06-20,Calf,Legs,25.0,15,,,,""
2018-06-20,Calf,Legs,25.0,15,,,,""
2018-06-20,Calf,Legs,25.0,15,,,,""
2018-06-20,Calf,Legs,25.0,15,,,,""
2018-06-20,Hanging Knee Raise,Abs,0.0,8,,,,""
2018-06-20,Hanging Knee Raise,Abs,0.0,8,,,,""
2018-06-20,Hanging Knee Raise,Abs,0.0,8,,,,""
2018-06-20,Ab-Wheel Rollout,Abs,0.0,8,,,,""
2018-06-20,Ab-Wheel Rollout,Abs,0.0,8,,,,""
2018-06-20,Ab-Wheel Rollout,Abs,0.0,8,,,,""
2018-06-20,Ab-Wheel Rollout,Abs,0.0,8,,,,""
2018-06-22,Flat Barbell Bench Press,Chest,65.0,5,,,,""
2018-06-22,Flat Barbell Bench Press,Chest,65.0,5,,,,""
2018-06-22,Flat Barbell Bench Press,Chest,65.0,5,,,,"Grinded last rep"
2018-06-22,Close Grip Barbell Bench Press,Triceps,40.0,10,,,,""
2018-06-22,Close Grip Barbell Bench Press,Triceps,40.0,10,,,,""
2018-06-22,Close Grip Barbell Bench Press,Triceps,40.0,10,,,,""
2018-06-22,Close Grip Barbell Bench Press,Triceps,40.0,10,,,,""
2018-06-22,Seated Dumbbell Press,Shoulders,14.0,10,,,,""
2018-06-22,Seated Dumbbell Press,Shoulders,14.0,12,,,,""
2018-06-22,Seated Dumbbell Press,Shoulders,14.0,12,,,,""
2018-06-22,Seated Dumbbell Press,Shoulders,14.0,10,,,,""
2018-06-22,Flat Dumbbell Bench Press,Chest,18.0,15,,,,""
2018-06-22,Flat Dumbbell Bench Press,Chest,18.0,15,,,,""
